FlightNum,CarrierCode,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,Distance
3782,QF,LAX,ORD,2023-04-21 00:00:00,2023-04-20 23:43:00,2023-04-21 12:00:00,2023-04-21 13:23:00,3533
2107,UA,ORD,SFO,2023-05-05 15:00:00,2023-05-05 15:47:00,2023-05-05 21:00:00,2023-05-05 21:49:00,1818
7544,DL,LAX,BOS,2023-10-13 02:00:00,2023-10-13 01:47:00,2023-10-13 16:00:00,2023-10-13 17:09:00,1836
1555,QF,BOS,MIA,2023-01-12 06:00:00,2023-01-12 07:29:00,2023-01-12 10:00:00,2023-01-12 09:41:00,1024
3269,SW,SEA,DEN,2023-01-08 20:00:00,2023-01-08 21:49:00,2023-01-09 05:00:00,2023-01-09 04:43:00,4036
6667,EK,BOS,DEN,2023-11-06 21:00:00,2023-11-06 21:58:00,2023-11-07 11:00:00,2023-11-07 12:01:00,1829
4659,QF,SFO,MIA,2023-12-12 01:00:00,2023-12-12 01:55:00,2023-12-12 13:00:00,2023-12-12 14:26:00,4261
7944,UA,SEA,BOS,2023-03-27 15:00:00,2023-03-27 14:46:00,2023-03-27 19:00:00,2023-03-27 18:44:00,1755
8185,BA,ATL,DFW,2023-04-18 14:00:00,2023-04-18 14:13:00,2023-04-19 01:00:00,2023-04-19 02:47:00,4132
7093,AF,LAX,ORD,2023-09-16 07:00:00,2023-09-16 08:26:00,2023-09-16 17:00:00,2023-09-16 17:46:00,2387
6824,QF,DFW,BOS,2023-05-06 21:00:00,2023-05-06 20:58:00,2023-05-07 11:00:00,2023-05-07 12:40:00,3139
4613,DL,SEA,MIA,2023-06-18 08:00:00,2023-06-18 08:49:00,2023-06-18 11:00:00,2023-06-18 11:14:00,2498
4387,BA,MIA,BOS,2023-07-10 21:00:00,2023-07-10 22:20:00,2023-07-11 02:00:00,2023-07-11 03:08:00,1232
7146,LH,ATL,LAX,2023-09-29 00:00:00,2023-09-29 00:21:00,2023-09-29 05:00:00,2023-09-29 06:33:00,1191
4807,SQ,MIA,ATL,2023-01-15 07:00:00,2023-01-15 08:37:00,2023-01-15 13:00:00,2023-01-15 12:34:00,1151
6182,DL,DEN,DFW,2023-03-01 19:00:00,2023-03-01 19:44:00,2023-03-02 00:00:00,2023-03-02 01:53:00,525
8353,BA,JFK,LAX,2023-05-27 07:00:00,2023-05-27 07:17:00,2023-05-27 11:00:00,2023-05-27 11:54:00,966
3027,UA,ORD,SFO,2023-06-28 05:00:00,2023-06-28 04:38:00,2023-06-28 09:00:00,2023-06-28 10:40:00,577
2061,SQ,SFO,LAX,2023-07-30 04:00:00,2023-07-30 05:36:00,2023-07-30 19:00:00,2023-07-30 19:01:00,772
4067,BA,SFO,ORD,2023-01-22 03:00:00,2023-01-22 03:25:00,2023-01-22 05:00:00,2023-01-22 04:39:00,545
5846,UA,ORD,DFW,2023-11-30 21:00:00,2023-11-30 21:47:00,2023-12-01 07:00:00,2023-12-01 08:59:00,1588
9950,LH,SEA,DEN,2023-08-14 15:00:00,2023-08-14 14:41:00,2023-08-14 21:00:00,2023-08-14 21:50:00,1022
1735,SQ,LAX,MIA,2023-12-05 10:00:00,2023-12-05 10:22:00,2023-12-05 15:00:00,2023-12-05 16:47:00,771
8831,SW,LAX,SEA,2023-12-07 03:00:00,2023-12-07 04:44:00,2023-12-07 18:00:00,2023-12-07 18:49:00,4166
9258,DL,SFO,ORD,2023-10-25 22:00:00,2023-10-25 22:05:00,2023-10-26 06:00:00,2023-10-26 07:28:00,3679
7487,BA,BOS,DFW,2023-05-12 15:00:00,2023-05-12 16:04:00,2023-05-12 18:00:00,2023-05-12 18:00:00,1389
8137,AA,SFO,SEA,2023-08-11 02:00:00,2023-08-11 03:31:00,2023-08-11 12:00:00,2023-08-11 11:57:00,1958
7527,SQ,JFK,DEN,2023-08-24 15:00:00,2023-08-24 16:15:00,2023-08-25 02:00:00,2023-08-25 02:03:00,1380
5812,SQ,JFK,SFO,2023-03-18 14:00:00,2023-03-18 14:14:00,2023-03-19 03:00:00,2023-03-19 03:22:00,907
9903,BA,MIA,DFW,2023-01-18 16:00:00,2023-01-18 17:16:00,2023-01-19 01:00:00,2023-01-19 02:39:00,4753
5884,AF,LAX,BOS,2023-05-24 08:00:00,2023-05-24 08:45:00,2023-05-24 10:00:00,2023-05-24 11:21:00,4757
6893,AA,JFK,ATL,2023-07-09 01:00:00,2023-07-09 01:30:00,2023-07-09 13:00:00,2023-07-09 14:15:00,1655
7281,BA,JFK,SFO,2023-07-07 03:00:00,2023-07-07 03:53:00,2023-07-07 08:00:00,2023-07-07 10:00:00,4018
6832,EK,SEA,LAX,2023-06-29 12:00:00,2023-06-29 12:40:00,2023-06-29 16:00:00,2023-06-29 17:20:00,2293
8960,UA,ATL,SFO,2023-01-18 20:00:00,2023-01-18 21:05:00,2023-01-19 06:00:00,2023-01-19 07:47:00,2757
2978,SW,ORD,DFW,2023-11-24 08:00:00,2023-11-24 09:47:00,2023-11-24 20:00:00,2023-11-24 20:09:00,2393
7141,QF,DFW,DEN,2023-10-20 13:00:00,2023-10-20 14:43:00,2023-10-20 20:00:00,2023-10-20 21:04:00,1282
5950,UA,SEA,SFO,2023-05-08 22:00:00,2023-05-08 22:26:00,2023-05-09 04:00:00,2023-05-09 05:04:00,911
8490,SQ,BOS,ORD,2023-08-21 13:00:00,2023-08-21 14:53:00,2023-08-21 15:00:00,2023-08-21 15:48:00,3565
4698,AF,SEA,MIA,2023-03-24 13:00:00,2023-03-24 14:26:00,2023-03-24 17:00:00,2023-03-24 18:13:00,3502
9490,QF,BOS,SFO,2023-02-18 00:00:00,2023-02-18 00:27:00,2023-02-18 12:00:00,2023-02-18 13:36:00,3287
5106,AA,DFW,DEN,2023-11-10 08:00:00,2023-11-10 09:56:00,2023-11-10 13:00:00,2023-11-10 12:52:00,2681
5986,LH,SEA,SFO,2023-04-01 17:00:00,2023-04-01 18:02:00,2023-04-01 20:00:00,2023-04-01 21:12:00,3263
9262,DL,DEN,MIA,2023-04-20 23:00:00,2023-04-20 23:29:00,2023-04-21 13:00:00,2023-04-21 13:34:00,1037
5687,BA,SFO,DEN,2023-01-08 16:00:00,2023-01-08 17:00:00,2023-01-09 04:00:00,2023-01-09 04:34:00,3646
9686,SQ,SFO,ATL,2023-06-04 09:00:00,2023-06-04 09:57:00,2023-06-04 12:00:00,2023-06-04 11:37:00,3086
3270,AF,SEA,LAX,2023-01-17 01:00:00,2023-01-17 01:26:00,2023-01-17 13:00:00,2023-01-17 12:50:00,2149
8107,QF,ORD,MIA,2023-06-01 22:00:00,2023-06-01 23:38:00,2023-06-02 13:00:00,2023-06-02 14:48:00,4914
2732,SW,DEN,ATL,2023-10-28 06:00:00,2023-10-28 06:56:00,2023-10-28 13:00:00,2023-10-28 14:18:00,2487
6776,EK,ORD,JFK,2023-12-17 11:00:00,2023-12-17 11:32:00,2023-12-18 01:00:00,2023-12-18 01:44:00,1416
8369,EK,JFK,DEN,2023-05-05 22:00:00,2023-05-05 23:49:00,2023-05-06 01:00:00,2023-05-06 00:52:00,823
2388,LH,JFK,DEN,2023-01-15 01:00:00,2023-01-15 01:11:00,2023-01-15 04:00:00,2023-01-15 05:31:00,927
7540,DL,JFK,SEA,2023-09-18 15:00:00,2023-09-18 15:19:00,2023-09-18 20:00:00,2023-09-18 19:57:00,3546
5728,SQ,JFK,DFW,2023-05-05 04:00:00,2023-05-05 03:54:00,2023-05-05 19:00:00,2023-05-05 18:49:00,2114
9251,BA,JFK,LAX,2023-04-05 23:00:00,2023-04-05 23:51:00,2023-04-06 12:00:00,2023-04-06 13:32:00,3615
3932,SQ,SEA,DEN,2023-02-26 06:00:00,2023-02-26 06:29:00,2023-02-26 15:00:00,2023-02-26 17:00:00,1497
5568,UA,SEA,ATL,2023-10-15 01:00:00,2023-10-15 02:47:00,2023-10-15 13:00:00,2023-10-15 12:30:00,3784
8635,LH,DEN,SEA,2023-02-11 17:00:00,2023-02-11 18:03:00,2023-02-12 00:00:00,2023-02-12 01:24:00,3475
5356,AA,JFK,ATL,2023-06-14 08:00:00,2023-06-14 09:59:00,2023-06-14 16:00:00,2023-06-14 15:39:00,4007
6241,AF,ORD,DFW,2023-12-04 22:00:00,2023-12-04 21:58:00,2023-12-05 07:00:00,2023-12-05 07:23:00,4972
3869,UA,SEA,ORD,2023-04-23 12:00:00,2023-04-23 13:56:00,2023-04-23 17:00:00,2023-04-23 16:49:00,2854
4310,SW,LAX,SFO,2023-01-21 07:00:00,2023-01-21 07:42:00,2023-01-21 16:00:00,2023-01-21 17:29:00,623
6753,BA,ATL,ORD,2023-03-03 12:00:00,2023-03-03 13:29:00,2023-03-04 00:00:00,2023-03-04 01:31:00,1279
8247,UA,BOS,LAX,2023-05-06 03:00:00,2023-05-06 04:22:00,2023-05-06 17:00:00,2023-05-06 18:41:00,632
3068,SQ,DEN,MIA,2023-05-15 10:00:00,2023-05-15 10:42:00,2023-05-15 12:00:00,2023-05-15 13:32:00,4300
1458,BA,JFK,DEN,2023-04-30 11:00:00,2023-04-30 11:50:00,2023-04-30 18:00:00,2023-04-30 18:27:00,3619
4640,AA,ATL,LAX,2023-08-22 05:00:00,2023-08-22 05:32:00,2023-08-22 14:00:00,2023-08-22 15:35:00,2397
5948,QF,SEA,DEN,2023-04-22 15:00:00,2023-04-22 14:45:00,2023-04-22 23:00:00,2023-04-23 00:19:00,2285
7584,AA,SFO,LAX,2023-05-30 06:00:00,2023-05-30 07:07:00,2023-05-30 14:00:00,2023-05-30 15:10:00,638
6608,QF,MIA,BOS,2023-08-29 21:00:00,2023-08-29 22:02:00,2023-08-30 10:00:00,2023-08-30 11:37:00,2577
1306,SW,BOS,ATL,2023-05-14 07:00:00,2023-05-14 08:01:00,2023-05-14 21:00:00,2023-05-14 21:24:00,3939
9449,DL,MIA,BOS,2023-04-28 02:00:00,2023-04-28 02:24:00,2023-04-28 10:00:00,2023-04-28 10:28:00,2586
3076,AA,ATL,DFW,2023-09-09 07:00:00,2023-09-09 07:51:00,2023-09-09 13:00:00,2023-09-09 14:25:00,1598
5900,AF,SEA,SFO,2023-04-10 01:00:00,2023-04-10 01:00:00,2023-04-10 05:00:00,2023-04-10 05:30:00,4618
8520,LH,ORD,DEN,2023-07-11 04:00:00,2023-07-11 05:44:00,2023-07-11 19:00:00,2023-07-11 20:35:00,817
1659,UA,ORD,DFW,2023-12-07 14:00:00,2023-12-07 13:42:00,2023-12-07 20:00:00,2023-12-07 21:27:00,2270
2539,UA,SEA,DEN,2023-10-18 14:00:00,2023-10-18 14:38:00,2023-10-19 03:00:00,2023-10-19 03:46:00,3384
3314,SW,ATL,JFK,2023-11-01 02:00:00,2023-11-01 03:19:00,2023-11-01 12:00:00,2023-11-01 11:39:00,2606
3170,DL,LAX,JFK,2023-06-23 10:00:00,2023-06-23 09:47:00,2023-06-23 18:00:00,2023-06-23 19:57:00,2827
6974,EK,SFO,ATL,2023-08-20 07:00:00,2023-08-20 06:51:00,2023-08-20 18:00:00,2023-08-20 19:11:00,4568
9068,BA,BOS,DEN,2023-10-26 18:00:00,2023-10-26 19:58:00,2023-10-27 02:00:00,2023-10-27 03:20:00,3642
1528,SQ,SFO,DFW,2023-02-03 21:00:00,2023-02-03 21:08:00,2023-02-04 11:00:00,2023-02-04 10:47:00,4778
3206,SQ,ATL,MIA,2023-02-16 19:00:00,2023-02-16 19:17:00,2023-02-17 09:00:00,2023-02-17 09:13:00,3794
9556,AF,SFO,MIA,2023-05-29 20:00:00,2023-05-29 21:50:00,2023-05-30 09:00:00,2023-05-30 09:33:00,4152
3505,EK,ORD,ATL,2023-09-27 14:00:00,2023-09-27 16:00:00,2023-09-27 23:00:00,2023-09-27 22:46:00,4704
2384,EK,LAX,DEN,2023-04-04 02:00:00,2023-04-04 01:35:00,2023-04-04 09:00:00,2023-04-04 09:28:00,4041
6906,QF,ATL,SFO,2023-01-10 19:00:00,2023-01-10 20:25:00,2023-01-11 08:00:00,2023-01-11 09:57:00,777
8122,LH,ORD,DEN,2023-09-13 17:00:00,2023-09-13 18:36:00,2023-09-14 00:00:00,2023-09-14 01:34:00,3332
2416,EK,JFK,SFO,2023-07-29 17:00:00,2023-07-29 18:12:00,2023-07-30 00:00:00,2023-07-29 23:43:00,4473
3381,LH,DEN,DFW,2023-05-17 09:00:00,2023-05-17 11:00:00,2023-05-17 11:00:00,2023-05-17 12:29:00,2726
1030,SW,ATL,LAX,2023-01-10 13:00:00,2023-01-10 12:47:00,2023-01-10 23:00:00,2023-01-10 22:36:00,751
7903,UA,JFK,SFO,2023-10-18 07:00:00,2023-10-18 07:35:00,2023-10-18 13:00:00,2023-10-18 13:23:00,2437
8931,AA,SFO,DFW,2023-08-03 00:00:00,2023-08-03 00:55:00,2023-08-03 13:00:00,2023-08-03 12:39:00,3227
1429,EK,SEA,DFW,2023-11-02 09:00:00,2023-11-02 08:55:00,2023-11-02 13:00:00,2023-11-02 13:00:00,3864
6446,QF,DEN,SEA,2023-10-20 12:00:00,2023-10-20 11:47:00,2023-10-20 16:00:00,2023-10-20 17:58:00,1098
4025,UA,BOS,SEA,2023-12-12 11:00:00,2023-12-12 11:41:00,2023-12-12 21:00:00,2023-12-12 20:30:00,4986
5264,SW,SEA,BOS,2023-06-08 11:00:00,2023-06-08 10:42:00,2023-06-08 21:00:00,2023-06-08 21:55:00,2869
7294,LH,ATL,LAX,2023-06-09 17:00:00,2023-06-09 17:26:00,2023-06-10 05:00:00,2023-06-10 06:46:00,1442
2760,SQ,ATL,LAX,2023-06-03 15:00:00,2023-06-03 15:33:00,2023-06-03 20:00:00,2023-06-03 21:48:00,2070
8894,UA,ORD,SEA,2023-01-30 02:00:00,2023-01-30 03:24:00,2023-01-30 04:00:00,2023-01-30 04:11:00,2529
6288,BA,ORD,DEN,2023-05-14 13:00:00,2023-05-14 12:55:00,2023-05-15 02:00:00,2023-05-15 03:09:00,2828
3954,AF,SEA,LAX,2023-03-12 10:00:00,2023-03-12 10:15:00,2023-03-12 21:00:00,2023-03-12 22:04:00,3242
5401,SW,ATL,BOS,2023-07-02 16:00:00,2023-07-02 16:25:00,2023-07-03 07:00:00,2023-07-03 07:28:00,1556
2694,BA,DEN,BOS,2023-01-20 02:00:00,2023-01-20 02:09:00,2023-01-20 12:00:00,2023-01-20 12:06:00,4742
3982,BA,MIA,JFK,2023-12-31 19:00:00,2023-12-31 19:26:00,2024-01-01 07:00:00,2024-01-01 07:42:00,3490
5525,QF,LAX,DFW,2023-02-08 15:00:00,2023-02-08 14:36:00,2023-02-08 18:00:00,2023-02-08 17:46:00,4150
8255,QF,ATL,SFO,2023-05-13 21:00:00,2023-05-13 21:40:00,2023-05-14 10:00:00,2023-05-14 11:10:00,1619
4875,AF,SEA,ORD,2023-02-22 19:00:00,2023-02-22 19:44:00,2023-02-23 10:00:00,2023-02-23 10:43:00,4437
1825,BA,ATL,DEN,2023-11-27 06:00:00,2023-11-27 06:25:00,2023-11-27 18:00:00,2023-11-27 19:13:00,4240
3572,EK,ORD,BOS,2023-10-02 13:00:00,2023-10-02 13:06:00,2023-10-02 20:00:00,2023-10-02 19:59:00,1765
7077,SQ,BOS,ATL,2023-03-30 01:00:00,2023-03-30 01:01:00,2023-03-30 12:00:00,2023-03-30 12:45:00,2802
8774,DL,ATL,SEA,2023-09-10 10:00:00,2023-09-10 09:40:00,2023-09-10 15:00:00,2023-09-10 14:34:00,4884
2524,AF,JFK,ORD,2023-10-06 09:00:00,2023-10-06 10:45:00,2023-10-06 15:00:00,2023-10-06 14:34:00,2082
3503,BA,ORD,DEN,2023-01-27 23:00:00,2023-01-28 00:22:00,2023-01-28 13:00:00,2023-01-28 13:37:00,2860
2222,EK,SFO,ATL,2023-03-23 08:00:00,2023-03-23 08:02:00,2023-03-23 20:00:00,2023-03-23 20:00:00,807
2731,DL,SFO,ATL,2023-12-05 16:00:00,2023-12-05 15:30:00,2023-12-06 00:00:00,2023-12-06 01:21:00,3932
9193,LH,ORD,SFO,2023-02-03 03:00:00,2023-02-03 03:07:00,2023-02-03 08:00:00,2023-02-03 09:33:00,4831
6184,UA,ORD,JFK,2023-04-18 06:00:00,2023-04-18 05:53:00,2023-04-18 16:00:00,2023-04-18 16:33:00,4164
1812,AF,SFO,LAX,2023-01-19 04:00:00,2023-01-19 05:50:00,2023-01-19 06:00:00,2023-01-19 06:32:00,3489
9318,AA,MIA,ATL,2023-10-06 15:00:00,2023-10-06 15:57:00,2023-10-06 18:00:00,2023-10-06 17:48:00,2803
5760,AF,DFW,MIA,2023-05-01 07:00:00,2023-05-01 07:28:00,2023-05-01 22:00:00,2023-05-01 23:38:00,2831
2746,AA,BOS,DEN,2023-10-24 20:00:00,2023-10-24 20:58:00,2023-10-25 09:00:00,2023-10-25 08:38:00,2027
3897,QF,MIA,JFK,2023-07-22 22:00:00,2023-07-22 22:16:00,2023-07-23 07:00:00,2023-07-23 06:50:00,792
3793,UA,BOS,SEA,2023-09-17 20:00:00,2023-09-17 19:51:00,2023-09-18 08:00:00,2023-09-18 08:49:00,3255
7003,BA,DFW,JFK,2023-12-18 03:00:00,2023-12-18 04:47:00,2023-12-18 15:00:00,2023-12-18 16:36:00,3842
6040,DL,DFW,SFO,2023-09-01 09:00:00,2023-09-01 09:05:00,2023-09-01 12:00:00,2023-09-01 12:07:00,1703
7815,QF,SFO,ORD,2023-08-20 19:00:00,2023-08-20 20:35:00,2023-08-21 02:00:00,2023-08-21 02:37:00,3845
7130,EK,MIA,DFW,2023-10-17 04:00:00,2023-10-17 03:34:00,2023-10-17 18:00:00,2023-10-17 19:42:00,4133
2413,AF,ORD,DFW,2023-09-30 08:00:00,2023-09-30 08:14:00,2023-09-30 18:00:00,2023-09-30 18:54:00,4520
5128,SQ,ATL,BOS,2023-02-07 20:00:00,2023-02-07 20:54:00,2023-02-08 09:00:00,2023-02-08 09:49:00,2149
5162,QF,DEN,DFW,2023-08-27 23:00:00,2023-08-27 23:48:00,2023-08-28 03:00:00,2023-08-28 03:44:00,4393
4854,SW,DFW,SEA,2023-11-22 21:00:00,2023-11-22 21:50:00,2023-11-23 01:00:00,2023-11-23 02:45:00,2265
6960,QF,ORD,ATL,2023-11-10 05:00:00,2023-11-10 06:01:00,2023-11-10 14:00:00,2023-11-10 15:03:00,1228
8039,EK,MIA,DEN,2023-12-29 17:00:00,2023-12-29 18:17:00,2023-12-30 02:00:00,2023-12-30 01:54:00,1490
6819,BA,ORD,SFO,2023-11-12 03:00:00,2023-11-12 03:25:00,2023-11-12 10:00:00,2023-11-12 11:26:00,1583
1225,LH,ATL,BOS,2023-04-24 13:00:00,2023-04-24 13:26:00,2023-04-24 20:00:00,2023-04-24 19:59:00,1667
6532,AF,ORD,BOS,2023-12-28 22:00:00,2023-12-28 23:18:00,2023-12-29 01:00:00,2023-12-29 02:33:00,1150
4721,SQ,ORD,ATL,2023-11-10 11:00:00,2023-11-10 12:41:00,2023-11-10 18:00:00,2023-11-10 18:43:00,2523
3748,QF,SEA,LAX,2023-05-13 19:00:00,2023-05-13 18:30:00,2023-05-13 23:00:00,2023-05-13 23:31:00,2918
7737,EK,JFK,DFW,2023-12-29 20:00:00,2023-12-29 20:42:00,2023-12-30 05:00:00,2023-12-30 06:46:00,1593
9740,LH,LAX,SEA,2023-11-17 10:00:00,2023-11-17 10:22:00,2023-11-17 18:00:00,2023-11-17 19:37:00,1235
8660,SW,DFW,LAX,2023-03-23 15:00:00,2023-03-23 16:21:00,2023-03-24 04:00:00,2023-03-24 05:41:00,2539
4943,AF,JFK,SFO,2023-07-07 22:00:00,2023-07-07 23:47:00,2023-07-08 10:00:00,2023-07-08 11:06:00,2165
7648,EK,SEA,DEN,2023-08-19 20:00:00,2023-08-19 21:20:00,2023-08-20 06:00:00,2023-08-20 07:19:00,2380
7369,SQ,SFO,LAX,2023-03-03 10:00:00,2023-03-03 10:21:00,2023-03-03 13:00:00,2023-03-03 13:01:00,3253
6154,AF,DFW,JFK,2023-09-25 06:00:00,2023-09-25 06:25:00,2023-09-25 16:00:00,2023-09-25 16:24:00,1628
9659,AF,ATL,MIA,2023-03-04 21:00:00,2023-03-04 21:50:00,2023-03-05 02:00:00,2023-03-05 03:11:00,4082
5416,QF,ATL,SEA,2023-12-07 17:00:00,2023-12-07 18:36:00,2023-12-08 05:00:00,2023-12-08 06:09:00,1316
9750,LH,SFO,JFK,2023-09-24 02:00:00,2023-09-24 03:55:00,2023-09-24 12:00:00,2023-09-24 12:20:00,2157
8711,SQ,JFK,DEN,2023-09-30 12:00:00,2023-09-30 12:37:00,2023-09-30 18:00:00,2023-09-30 17:49:00,1567
1817,AA,ATL,LAX,2023-05-28 19:00:00,2023-05-28 20:52:00,2023-05-29 05:00:00,2023-05-29 06:57:00,603
1685,DL,DEN,LAX,2023-08-18 13:00:00,2023-08-18 14:18:00,2023-08-18 16:00:00,2023-08-18 16:38:00,2925
9982,UA,SEA,DFW,2023-04-18 11:00:00,2023-04-18 10:40:00,2023-04-18 21:00:00,2023-04-18 22:07:00,1122
3960,BA,MIA,JFK,2023-08-13 22:00:00,2023-08-13 21:31:00,2023-08-14 05:00:00,2023-08-14 06:00:00,960
6222,EK,BOS,SFO,2023-10-05 05:00:00,2023-10-05 04:30:00,2023-10-05 12:00:00,2023-10-05 11:56:00,2280
4261,UA,SFO,LAX,2023-06-13 10:00:00,2023-06-13 11:00:00,2023-06-13 22:00:00,2023-06-13 22:54:00,4003
4611,EK,SEA,DFW,2023-01-01 00:00:00,2023-01-01 01:24:00,2023-01-01 13:00:00,2023-01-01 12:37:00,2506
7322,LH,ORD,MIA,2023-06-19 19:00:00,2023-06-19 18:38:00,2023-06-19 22:00:00,2023-06-19 23:23:00,2644
2360,LH,DEN,SEA,2023-01-19 22:00:00,2023-01-19 22:51:00,2023-01-20 04:00:00,2023-01-20 05:38:00,2372
6135,QF,JFK,SEA,2023-04-03 16:00:00,2023-04-03 16:03:00,2023-04-04 01:00:00,2023-04-04 00:53:00,1484
9718,QF,DEN,MIA,2023-04-28 03:00:00,2023-04-28 04:19:00,2023-04-28 11:00:00,2023-04-28 11:54:00,4459
2252,QF,MIA,LAX,2023-07-24 23:00:00,2023-07-25 00:41:00,2023-07-25 07:00:00,2023-07-25 08:26:00,1743
5649,AA,JFK,LAX,2023-08-29 23:00:00,2023-08-30 00:50:00,2023-08-30 12:00:00,2023-08-30 13:50:00,4457
2145,QF,BOS,ORD,2023-01-16 11:00:00,2023-01-16 12:56:00,2023-01-16 19:00:00,2023-01-16 20:29:00,1563
9104,SW,ORD,SFO,2023-05-20 19:00:00,2023-05-20 20:37:00,2023-05-21 02:00:00,2023-05-21 02:33:00,3462
6767,AF,LAX,SFO,2023-11-26 12:00:00,2023-11-26 12:51:00,2023-11-27 01:00:00,2023-11-27 01:48:00,4881
8231,EK,LAX,ORD,2023-11-15 06:00:00,2023-11-15 06:02:00,2023-11-15 19:00:00,2023-11-15 20:22:00,3595
6418,LH,BOS,JFK,2023-11-12 15:00:00,2023-11-12 15:27:00,2023-11-12 21:00:00,2023-11-12 20:35:00,3273
2793,EK,ORD,SFO,2023-12-29 23:00:00,2023-12-29 22:51:00,2023-12-30 08:00:00,2023-12-30 09:46:00,1946
9304,QF,SFO,DEN,2023-05-21 13:00:00,2023-05-21 14:10:00,2023-05-22 00:00:00,2023-05-21 23:41:00,606
3855,SW,DEN,BOS,2023-03-21 10:00:00,2023-03-21 09:59:00,2023-03-21 15:00:00,2023-03-21 15:39:00,4216
6229,SQ,SEA,JFK,2023-01-11 07:00:00,2023-01-11 06:43:00,2023-01-11 17:00:00,2023-01-11 18:26:00,1215
5859,QF,JFK,BOS,2023-05-27 05:00:00,2023-05-27 04:38:00,2023-05-27 18:00:00,2023-05-27 18:23:00,2413
8182,LH,LAX,BOS,2023-08-28 02:00:00,2023-08-28 03:40:00,2023-08-28 11:00:00,2023-08-28 10:49:00,835
3473,AF,ORD,SFO,2023-01-15 08:00:00,2023-01-15 09:38:00,2023-01-15 20:00:00,2023-01-15 21:48:00,1359
8533,QF,BOS,JFK,2023-08-15 10:00:00,2023-08-15 09:34:00,2023-08-16 00:00:00,2023-08-15 23:48:00,979
9627,EK,LAX,SEA,2023-01-08 01:00:00,2023-01-08 02:36:00,2023-01-08 16:00:00,2023-01-08 17:01:00,3304
5811,AF,DEN,SEA,2023-08-02 22:00:00,2023-08-02 23:04:00,2023-08-03 03:00:00,2023-08-03 04:49:00,4925
6134,BA,SEA,JFK,2023-02-24 10:00:00,2023-02-24 10:35:00,2023-02-25 01:00:00,2023-02-25 00:52:00,1412
7094,LH,DEN,SFO,2023-04-16 21:00:00,2023-04-16 22:03:00,2023-04-17 02:00:00,2023-04-17 02:11:00,4390
4114,UA,JFK,MIA,2023-09-30 02:00:00,2023-09-30 02:07:00,2023-09-30 16:00:00,2023-09-30 16:47:00,3085
3851,AA,ORD,MIA,2023-09-02 00:00:00,2023-09-02 01:46:00,2023-09-02 07:00:00,2023-09-02 08:20:00,2786
6695,SW,DFW,ORD,2023-05-15 18:00:00,2023-05-15 17:52:00,2023-05-16 03:00:00,2023-05-16 04:33:00,2185
1471,LH,SFO,SEA,2023-08-30 21:00:00,2023-08-30 21:03:00,2023-08-31 06:00:00,2023-08-31 07:23:00,1094
1963,BA,ORD,SFO,2023-11-30 11:00:00,2023-11-30 10:35:00,2023-11-30 14:00:00,2023-11-30 14:07:00,4018
1691,DL,LAX,SEA,2023-03-11 15:00:00,2023-03-11 16:32:00,2023-03-11 19:00:00,2023-03-11 20:50:00,3488
3407,AA,MIA,SFO,2023-01-21 12:00:00,2023-01-21 13:45:00,2023-01-21 18:00:00,2023-01-21 18:12:00,2425
8797,SQ,SEA,SFO,2023-07-30 15:00:00,2023-07-30 14:49:00,2023-07-30 21:00:00,2023-07-30 20:37:00,2962
7942,SW,BOS,SEA,2023-08-12 19:00:00,2023-08-12 19:28:00,2023-08-13 08:00:00,2023-08-13 08:14:00,4182
8022,AF,DFW,SEA,2023-07-11 04:00:00,2023-07-11 04:29:00,2023-07-11 10:00:00,2023-07-11 10:27:00,3537
6623,BA,ORD,DEN,2023-09-01 09:00:00,2023-09-01 08:33:00,2023-09-01 15:00:00,2023-09-01 16:50:00,3635
6944,UA,MIA,BOS,2023-05-05 22:00:00,2023-05-05 23:18:00,2023-05-06 10:00:00,2023-05-06 10:48:00,4822
3372,AF,LAX,DEN,2023-01-16 23:00:00,2023-01-17 00:16:00,2023-01-17 04:00:00,2023-01-17 05:02:00,622
2169,UA,BOS,LAX,2023-08-28 23:00:00,2023-08-28 22:54:00,2023-08-29 04:00:00,2023-08-29 03:54:00,2550
2317,LH,DEN,SFO,2023-03-16 08:00:00,2023-03-16 09:36:00,2023-03-16 15:00:00,2023-03-16 16:17:00,4060
2949,UA,ATL,SEA,2023-01-22 07:00:00,2023-01-22 06:30:00,2023-01-22 09:00:00,2023-01-22 10:12:00,3419
8475,QF,JFK,LAX,2023-07-27 19:00:00,2023-07-27 19:05:00,2023-07-27 22:00:00,2023-07-27 21:57:00,1432
7485,AF,ATL,DEN,2023-01-08 04:00:00,2023-01-08 03:33:00,2023-01-08 14:00:00,2023-01-08 15:19:00,4447
3526,SW,BOS,ORD,2023-09-28 05:00:00,2023-09-28 06:25:00,2023-09-28 19:00:00,2023-09-28 20:20:00,2219
5942,AF,JFK,DEN,2023-08-05 20:00:00,2023-08-05 20:15:00,2023-08-05 23:00:00,2023-08-05 23:12:00,3573
6403,EK,SEA,DFW,2023-03-27 02:00:00,2023-03-27 03:19:00,2023-03-27 14:00:00,2023-03-27 13:34:00,4153
3058,EK,MIA,ORD,2023-08-23 17:00:00,2023-08-23 18:13:00,2023-08-23 23:00:00,2023-08-23 23:17:00,1753
